municipality,year,value
Lejre,2026,533.2
Lemvig,2026,567.71
Lolland,2026,521.92
Lyngby-Taarbæk,2026,370.32
Læsø,2026,528.61
Mariagerfjord,2026,562.67
Middelfart,2026,546.95
Morsø,2026,884.93
Norddjurs,2026,559.43
Nordfyns,2026,576.3
Nyborg,2026,516.44
Næstved,2026,513.1
Odder,2026,526.1
Odense,2026,411.35
Odsherred,2026,581.29
Randers,2026,499.46
Rebild,2026,581.48
Ringkøbing-Skjern,2026,569.91
Ringsted,2026,493.7
Roskilde,2026,447.99
Rudersdal,2026,692.39
Rødovre,2026,346.86
Samsø,2026,531.59
Silkeborg,2026,773.31
Skanderborg,2026,508.4
Skive,2026,551.33
Slagelse,2026,492.89
Solrød,2026,456.95
Sorø,2026,535.33
Stevns,2026,556.73
Struer,2026,552.64
Svendborg,2026,492.32
Syddjurs,2026,549.89
Sønderborg,2026,530.57
Thisted,2026,534.49
Tårnby,2026,367.62
Tønder,2026,563.5
Vallensbæk,2026,379.1
Varde,2026,567.75
Vejen,2026,572.77
Vejle,2026,509.76
Vesthimmerlands,2026,567.62
Viborg,2026,557.74
Vordingborg,2026,546.86
Ærø,2026,481.28
