municipality,year,value
Odsherred,1998,119162
Randers,1998,120986
Rebild,1998,123121
Ringkøbing-Skjern,1998,126169
Ringsted,1998,126715
Roskilde,1998,143090
Rudersdal,1998,191180
Rødovre,1998,127103
Samsø,1998,113992
Silkeborg,1998,131164
Skanderborg,1998,134198
Skive,1998,120702
Slagelse,1998,122019
Solrød,1998,154173
Sorø,1998,123878
Stevns,1998,130311
Struer,1998,123907
Svendborg,1998,119866
Syddjurs,1998,125704
Sønderborg,1998,125112
Thisted,1998,118727
Tårnby,1998,133199
Tønder,1998,121232
Vallensbæk,1998,153332
Varde,1998,125096
Vejen,1998,120380
Vejle,1998,128233
Vesthimmerlands,1998,116720
Viborg,1998,124035
Vordingborg,1998,117942
Ærø,1998,115958
Aabenraa,1999,128638
Aalborg,1999,125117
Aarhus,1999,129372
Albertslund,1999,130219
Allerød,1999,166095
Assens,1999,123645
Ballerup,1999,136861
Billund,1999,138967
Bornholm,1999,116256
Brøndby,1999,126543
Brønderslev,1999,119493
Copenhagen,1999,120124
Dragør,1999,164352
Egedal,1999,156289
Esbjerg,1999,128746
Faaborg-Midtfyn,1999,123149
Fanø,1999,142554
Favrskov,1999,133414
Faxe,1999,128948
Fredensborg,1999,155993
Fredericia,1999,129648
Frederiksberg,1999,146269
Frederikshavn,1999,123191
Frederikssund,1999,140057
Furesø,1999,166759
Gentofte,1999,192769
Gladsaxe,1999,138007
Glostrup,1999,135302
Greve,1999,152686
Gribskov,1999,141906
Guldborgsund,1999,119221
Haderslev,1999,123793
Halsnæs,1999,129379
Hedensted,1999,132441
Helsingør,1999,141258
Herlev,1999,134415
Herning,1999,130671
Hillerød,1999,148298
Hjørring,1999,121080
Holbæk,1999,130103
Holstebro,1999,127410
Horsens,1999,128422
Hvidovre,1999,130253
Høje-Taastrup,1999,137985
Hørsholm,1999,204650
Ikast-Brande,1999,126761
Ishøj,1999,128126
Jammerbugt,1999,122374
Kalundborg,1999,126342
Kerteminde,1999,130386
Kolding,1999,132780
Køge,1999,138290
Langeland,1999,112094
Lejre,1999,148862
Lemvig,1999,124895
Lolland,1999,112608
Lyngby-Taarbæk,1999,164898
Læsø,1999,118626
Mariagerfjord,1999,122779
Middelfart,1999,130409
Morsø,1999,117079
Norddjurs,1999,121907
Nordfyns,1999,121805
Nyborg,1999,121582
Næstved,1999,128231
Odder,1999,136536
Odense,1999,123121
Odsherred,1999,121969
Randers,1999,124837
Rebild,1999,126919
Ringkøbing-Skjern,1999,127596
Ringsted,1999,131882
Roskilde,1999,147348
Rudersdal,1999,194957
Rødovre,1999,130701
Samsø,1999,118157
Silkeborg,1999,134826
Skanderborg,1999,139017
Skive,1999,123184
Slagelse,1999,124254
Solrød,1999,157981
Sorø,1999,128491
Stevns,1999,135155
Struer,1999,125789
Svendborg,1999,122339
Syddjurs,1999,130974
Sønderborg,1999,126464
Thisted,1999,121513
Tårnby,1999,137477
Tønder,1999,123015
Vallensbæk,1999,159294
Varde,1999,128240
Vejen,1999,124201
Vejle,1999,134395
Vesthimmerlands,1999,118976
Viborg,1999,127093
Vordingborg,1999,122372
Ærø,1999,118102
Aabenraa,2000,133447
Aalborg,2000,130777
Aarhus,2000,133380
Albertslund,2000,133963
Allerød,2000,173626
Assens,2000,129465
Ballerup,2000,143053
Billund,2000,135569
Bornholm,2000,120584
Brøndby,2000,132274
Brønderslev,2000,126330
Copenhagen,2000,126051
Dragør,2000,169155
Egedal,2000,162593
Esbjerg,2000,133622
Faaborg-Midtfyn,2000,128424
Fanø,2000,147879
Favrskov,2000,138348
Faxe,2000,132744
Fredensborg,2000,164314
Fredericia,2000,134280
Frederiksberg,2000,151840
Frederikshavn,2000,126598
Frederikssund,2000,145130
Furesø,2000,177209
Gentofte,2000,209416
Gladsaxe,2000,143628
Glostrup,2000,141710
Greve,2000,159542
Gribskov,2000,146823
Guldborgsund,2000,123434
Haderslev,2000,129351
Halsnæs,2000,134396
Hedensted,2000,138889
Helsingør,2000,148524
Herlev,2000,139124
Herning,2000,135809
Hillerød,2000,154260
Hjørring,2000,124814
Holbæk,2000,135222
Holstebro,2000,132362
Horsens,2000,132801
Hvidovre,2000,134216
Høje-Taastrup,2000,142311
Hørsholm,2000,220055
Ikast-Brande,2000,133447
Ishøj,2000,131842
Jammerbugt,2000,127780
Kalundborg,2000,131325
Kerteminde,2000,134420
Kolding,2000,136777
Køge,2000,144518
Langeland,2000,117088
Lejre,2000,155519
Lemvig,2000,130183
Lolland,2000,116863
Lyngby-Taarbæk,2000,174340
Læsø,2000,120521
Mariagerfjord,2000,127842
Middelfart,2000,136296
Morsø,2000,123162
Norddjurs,2000,125641
Nordfyns,2000,127846
Nyborg,2000,126896
Næstved,2000,132397
Odder,2000,141579
Odense,2000,127145
Odsherred,2000,126248
Randers,2000,128679
Rebild,2000,133095
Ringkøbing-Skjern,2000,133488
Ringsted,2000,136036
Roskilde,2000,153556
Rudersdal,2000,214996
Rødovre,2000,135255
Samsø,2000,121039
Silkeborg,2000,140678
Skanderborg,2000,144354
Skive,2000,128394
Slagelse,2000,128921
Solrød,2000,166187
Sorø,2000,133482
Stevns,2000,140078
Struer,2000,131195
Svendborg,2000,126942
Syddjurs,2000,135199
Sønderborg,2000,132663
Thisted,2000,127697
Tårnby,2000,141912
Tønder,2000,128322
Vallensbæk,2000,163762
Varde,2000,132741
Vejen,2000,128874
Vejle,2000,138131
Vesthimmerlands,2000,123058
Viborg,2000,132253
Vordingborg,2000,127461
Ærø,2000,120891
Aabenraa,2001,136031
Aalborg,2001,133945
Aarhus,2001,137859
Albertslund,2001,139040
Allerød,2001,180425
Assens,2001,133216
Ballerup,2001,147257
Billund,2001,141553
Bornholm,2001,125114
Brøndby,2001,136994
Brønderslev,2001,130657
Copenhagen,2001,130923
Dragør,2001,176031
Egedal,2001,170811
Esbjerg,2001,136906
Faaborg-Midtfyn,2001,132405
Fanø,2001,150249
Favrskov,2001,143945
Faxe,2001,139421
Fredensborg,2001,168696
Fredericia,2001,138409
Frederiksberg,2001,158658
Frederikshavn,2001,131248
Frederikssund,2001,152080
Furesø,2001,183016
Gentofte,2001,219245
Gladsaxe,2001,149746
Glostrup,2001,146577
Greve,2001,165980
Gribskov,2001,153880
Guldborgsund,2001,128199
Haderslev,2001,133695
Halsnæs,2001,139078
Hedensted,2001,144133
Helsingør,2001,152789
Herlev,2001,143401
Herning,2001,140906
Hillerød,2001,160843
Hjørring,2001,131201
Holbæk,2001,140368
Holstebro,2001,139877
Horsens,2001,137127
Hvidovre,2001,139553
Høje-Taastrup,2001,148344
Hørsholm,2001,222139
Ikast-Brande,2001,136215
Ishøj,2001,137646
Jammerbugt,2001,131975
Kalundborg,2001,136155
Kerteminde,2001,138449
Kolding,2001,140792
Køge,2001,149396
Langeland,2001,119712
Lejre,2001,162432
Lemvig,2001,136513
Lolland,2001,121405
Lyngby-Taarbæk,2001,180433
Læsø,2001,124048
Mariagerfjord,2001,132245
Middelfart,2001,140713
Morsø,2001,129034
Norddjurs,2001,129870
Nordfyns,2001,132637
Nyborg,2001,131102
Næstved,2001,137206
Odder,2001,145083
Odense,2001,131172
Odsherred,2001,130472
Randers,2001,132944
Rebild,2001,138547
Ringkøbing-Skjern,2001,141786
Ringsted,2001,141307
Roskilde,2001,160295
Rudersdal,2001,217606
Rødovre,2001,140854
Samsø,2001,126796
Silkeborg,2001,144802
Skanderborg,2001,148815
Skive,2001,135867
Slagelse,2001,133239
Solrød,2001,171973
Sorø,2001,139785
Stevns,2001,145870
Struer,2001,136138
Svendborg,2001,131747
Syddjurs,2001,139829
Sønderborg,2001,137058
Thisted,2001,133292
Tårnby,2001,147692
Tønder,2001,131507
Vallensbæk,2001,168956
Varde,2001,136945
Vejen,2001,133990
Vejle,2001,142446
Vesthimmerlands,2001,127809
Viborg,2001,137092
Vordingborg,2001,131919
Ærø,2001,126803
Aabenraa,2002,141262
Aalborg,2002,138524
Aarhus,2002,142971
Albertslund,2002,143416
Allerød,2002,184412
Assens,2002,137629
Ballerup,2002,154086
Billund,2002,145781
Bornholm,2002,129515
Brøndby,2002,142231
Brønderslev,2002,133485
Copenhagen,2002,137294
Dragør,2002,183618
Egedal,2002,176511
Esbjerg,2002,142262
Faaborg-Midtfyn,2002,135593
Fanø,2002,159242
Favrskov,2002,149079
Faxe,2002,144648
Fredensborg,2002,177354
Fredericia,2002,144250
Frederiksberg,2002,164326
Frederikshavn,2002,136359
Frederikssund,2002,157731
Furesø,2002,189244
Gentofte,2002,223994
Gladsaxe,2002,156891
Glostrup,2002,152003
Greve,2002,172779
Gribskov,2002,160269
Guldborgsund,2002,132815
Haderslev,2002,137633
Halsnæs,2002,145135
Hedensted,2002,148463
Helsingør,2002,169738
Herlev,2002,149787
Herning,2002,143597
Hillerød,2002,169132
Hjørring,2002,136130
Holbæk,2002,146281
Holstebro,2002,142416
Horsens,2002,141077
Hvidovre,2002,145530
Høje-Taastrup,2002,153510
Hørsholm,2002,226921
Ikast-Brande,2002,139693
Ishøj,2002,142836
Jammerbugt,2002,136503
Kalundborg,2002,140845
Kerteminde,2002,144438
Kolding,2002,145706
Køge,2002,155552
Langeland,2002,123638
Lejre,2002,168008
Lemvig,2002,139684
Lolland,2002,126520
Lyngby-Taarbæk,2002,187262
Læsø,2002,128915
Mariagerfjord,2002,136182
Middelfart,2002,146892
Morsø,2002,131935
Norddjurs,2002,134347
Nordfyns,2002,136727
Nyborg,2002,136056
Næstved,2002,142938
Odder,2002,149908
Odense,2002,135811
Odsherred,2002,136209
Randers,2002,138124
Rebild,2002,142334
Ringkøbing-Skjern,2002,143074
Ringsted,2002,146528
Roskilde,2002,167259
Rudersdal,2002,230698
Rødovre,2002,145912
Samsø,2002,129275
Silkeborg,2002,150402
Skanderborg,2002,154968
Skive,2002,135935
Slagelse,2002,139607
Solrød,2002,179234
Sorø,2002,144544
Stevns,2002,149671
Struer,2002,139860
Svendborg,2002,137728
Syddjurs,2002,145636
Sønderborg,2002,139258
Thisted,2002,134910
Tårnby,2002,154169
Tønder,2002,133734
Vallensbæk,2002,175251
Varde,2002,141006
Vejen,2002,137705
Vejle,2002,147906
Vesthimmerlands,2002,133325
Viborg,2002,141516
Vordingborg,2002,136713
Ærø,2002,133043
Aabenraa,2003,143946
Aalborg,2003,142408
Aarhus,2003,148044
Albertslund,2003,146751
Allerød,2003,195483
Assens,2003,142009
Ballerup,2003,157965
Billund,2003,149429
Bornholm,2003,132909
Brøndby,2003,146435
Brønderslev,2003,135944
Copenhagen,2003,141610
Dragør,2003,192308
Egedal,2003,181396
Esbjerg,2003,146276
Faaborg-Midtfyn,2003,139908
Fanø,2003,163273
Favrskov,2003,152990
Faxe,2003,148695
Fredensborg,2003,182487
Fredericia,2003,148218
Frederiksberg,2003,167543
Frederikshavn,2003,140244
Frederikssund,2003,163324
Furesø,2003,193285
Gentofte,2003,232067
Gladsaxe,2003,161841
Glostrup,2003,157157
Greve,2003,177521
Gribskov,2003,166352
Guldborgsund,2003,137365
Haderslev,2003,140377
Halsnæs,2003,149816
Hedensted,2003,151271
Helsingør,2003,166245
Herlev,2003,154988
Herning,2003,147142
Hillerød,2003,173260
Hjørring,2003,138560
Holbæk,2003,150730
Holstebro,2003,145064
Horsens,2003,145687
Hvidovre,2003,151094
Høje-Taastrup,2003,159126
Hørsholm,2003,228902
Ikast-Brande,2003,143946
Ishøj,2003,147137
Jammerbugt,2003,140003
Kalundborg,2003,145126
Kerteminde,2003,146142
Kolding,2003,149230
Køge,2003,160022
Langeland,2003,126487
Lejre,2003,173344
Lemvig,2003,140445
Lolland,2003,130414
Lyngby-Taarbæk,2003,192367
Læsø,2003,130502
Mariagerfjord,2003,140606
Middelfart,2003,150376
Morsø,2003,134464
Norddjurs,2003,138086
Nordfyns,2003,138670
Nyborg,2003,141278
Næstved,2003,147243
Odder,2003,154240
Odense,2003,139927
Odsherred,2003,140760
Randers,2003,141700
Rebild,2003,145465
Ringkøbing-Skjern,2003,145437
Ringsted,2003,151424
Roskilde,2003,171899
Rudersdal,2003,234135
Rødovre,2003,152317
Samsø,2003,133507
Silkeborg,2003,156067
Skanderborg,2003,160751
Skive,2003,139005
Slagelse,2003,142781
Solrød,2003,184808
Sorø,2003,149067
Stevns,2003,154282
Struer,2003,141760
Svendborg,2003,141454
Syddjurs,2003,149198
Sønderborg,2003,140214
Thisted,2003,137633
Tårnby,2003,160771
Tønder,2003,137233
Vallensbæk,2003,182815
Varde,2003,144780
Vejen,2003,141398
Vejle,2003,152852
Vesthimmerlands,2003,136822
Viborg,2003,146161
Vordingborg,2003,141014
Ærø,2003,136451
Aabenraa,2004,153381
Aalborg,2004,150951
Aarhus,2004,155566
Albertslund,2004,153294
Allerød,2004,206902
Assens,2004,150020
Ballerup,2004,165626
Billund,2004,157900
Bornholm,2004,140879
Brøndby,2004,153287
Brønderslev,2004,146043
Copenhagen,2004,148965
Dragør,2004,201595
Egedal,2004,191056
Esbjerg,2004,155197
Faaborg-Midtfyn,2004,148173
Fanø,2004,170000
Favrskov,2004,162330
Faxe,2004,157357
Fredensborg,2004,191442
Fredericia,2004,156396
Frederiksberg,2004,177691
Frederikshavn,2004,148340
Frederikssund,2004,172340
Furesø,2004,200570
Gentofte,2004,249015
Gladsaxe,2004,169779
Glostrup,2004,166114
Greve,2004,186606
Gribskov,2004,175902
Guldborgsund,2004,145188
Haderslev,2004,149655
Halsnæs,2004,158141
Hedensted,2004,161437
Helsingør,2004,174286
Herlev,2004,161423
Herning,2004,156753
Hillerød,2004,183075
Hjørring,2004,149099
Holbæk,2004,159511
Holstebro,2004,154250
Horsens,2004,153278
Hvidovre,2004,158995
Høje-Taastrup,2004,166202
Hørsholm,2004,244811
Ikast-Brande,2004,152415
Ishøj,2004,152682
Jammerbugt,2004,147705
Kalundborg,2004,153745
Kerteminde,2004,155659
Kolding,2004,159265
Køge,2004,169167
Langeland,2004,132848
Lejre,2004,182843
Lemvig,2004,150287
Lolland,2004,137184
Lyngby-Taarbæk,2004,203524
Læsø,2004,139673
Mariagerfjord,2004,149537
Middelfart,2004,158209
Morsø,2004,148113
Norddjurs,2004,146112
Nordfyns,2004,147639
Nyborg,2004,148457
Næstved,2004,155388
Odder,2004,164544
Odense,2004,147206
Odsherred,2004,148054
Randers,2004,150418
Rebild,2004,156351
Ringkøbing-Skjern,2004,156366
Ringsted,2004,160761
Roskilde,2004,181251
Rudersdal,2004,252036
Rødovre,2004,159483
Samsø,2004,142394
Silkeborg,2004,165406
Skanderborg,2004,170757
Skive,2004,148832
Slagelse,2004,151104
Solrød,2004,193699
Sorø,2004,158731
Stevns,2004,162212
Struer,2004,152118
Svendborg,2004,148506
Syddjurs,2004,159368
Sønderborg,2004,152297
Thisted,2004,147494
Tårnby,2004,169423
Tønder,2004,145983
Vallensbæk,2004,190410
Varde,2004,154533
Vejen,2004,150203
Vejle,2004,162865
Vesthimmerlands,2004,145192
Viborg,2004,154332
Vordingborg,2004,147870
Ærø,2004,142274
Aabenraa,2005,157175
Aalborg,2005,155877
Aarhus,2005,164626
Albertslund,2005,156611
Allerød,2005,217789
Assens,2005,153647
Ballerup,2005,171156
Billund,2005,161823
Bornholm,2005,145774
Brøndby,2005,158277
Brønderslev,2005,151899
Copenhagen,2005,155028
Dragør,2005,209173
Egedal,2005,198735
Esbjerg,2005,159697
Faaborg-Midtfyn,2005,151763
Fanø,2005,174967
Favrskov,2005,167660
Faxe,2005,162320
Fredensborg,2005,202244
Fredericia,2005,162377
Frederiksberg,2005,185689
Frederikshavn,2005,153404
Frederikssund,2005,179475
Furesø,2005,210919
Gentofte,2005,286140
Gladsaxe,2005,179654
Glostrup,2005,171722
Greve,2005,193244
Gribskov,2005,183909
Guldborgsund,2005,150872
Haderslev,2005,155234
Halsnæs,2005,166695
Hedensted,2005,168349
Helsingør,2005,182892
Herlev,2005,168435
Herning,2005,163648
Hillerød,2005,191690
Hjørring,2005,152785
Holbæk,2005,166205
Holstebro,2005,161337
Horsens,2005,160218
Hvidovre,2005,164943
Høje-Taastrup,2005,171985
Hørsholm,2005,258803
Ikast-Brande,2005,157703
Ishøj,2005,157081
Jammerbugt,2005,153974
Kalundborg,2005,159622
Kerteminde,2005,160281
Kolding,2005,164881
Køge,2005,174364
Langeland,2005,138031
Lejre,2005,190147
Lemvig,2005,154730
Lolland,2005,141558
Lyngby-Taarbæk,2005,217526
Læsø,2005,143908
Mariagerfjord,2005,154025
Middelfart,2005,164589
Morsø,2005,150137
Norddjurs,2005,151407
Nordfyns,2005,152262
Nyborg,2005,152649
Næstved,2005,161231
Odder,2005,170445
Odense,2005,152747
Odsherred,2005,155033
Randers,2005,155357
Rebild,2005,161358
Ringkøbing-Skjern,2005,163555
Ringsted,2005,166863
Roskilde,2005,187680
Rudersdal,2005,267556
Rødovre,2005,165924
Samsø,2005,145127
Silkeborg,2005,171537
Skanderborg,2005,178861
Skive,2005,153804
Slagelse,2005,156701
Solrød,2005,201318
Sorø,2005,165450
Stevns,2005,169192
Struer,2005,158425
Svendborg,2005,154097
Syddjurs,2005,163602
Sønderborg,2005,155482
Thisted,2005,152611
Tårnby,2005,175425
Tønder,2005,150031
Vallensbæk,2005,198079
Varde,2005,160036
Vejen,2005,156107
Vejle,2005,169130
Vesthimmerlands,2005,150897
Viborg,2005,160150
Vordingborg,2005,154559
Ærø,2005,144583
Aabenraa,2006,162941
Aalborg,2006,160822
Aarhus,2006,170113
Albertslund,2006,161196
Allerød,2006,223367
Assens,2006,160910
Ballerup,2006,176236
Billund,2006,167878
Bornholm,2006,150963
Brøndby,2006,162922
Brønderslev,2006,159080
Copenhagen,2006,161706
Dragør,2006,216054
Egedal,2006,203930
Esbjerg,2006,166600
Faaborg-Midtfyn,2006,158752
Fanø,2006,180694
Favrskov,2006,175227
Faxe,2006,167467
Fredensborg,2006,208499
Fredericia,2006,169317
Frederiksberg,2006,195470
Frederikshavn,2006,162556
Frederikssund,2006,185568
Furesø,2006,219281
Gentofte,2006,300141
Gladsaxe,2006,183994
Glostrup,2006,176367
Greve,2006,198576
Gribskov,2006,190893
Guldborgsund,2006,157570
Haderslev,2006,162702
Halsnæs,2006,171975
Hedensted,2006,176091
Helsingør,2006,187215
Herlev,2006,173950
Herning,2006,168682
Hillerød,2006,196464
Hjørring,2006,159305
Holbæk,2006,170917
Holstebro,2006,168243
Horsens,2006,167526
Hvidovre,2006,169722
Høje-Taastrup,2006,175861
Hørsholm,2006,274922
Ikast-Brande,2006,165762
Ishøj,2006,160929
Jammerbugt,2006,160898
Kalundborg,2006,166345
Kerteminde,2006,164872
Kolding,2006,172267
Køge,2006,180304
Langeland,2006,145760
Lejre,2006,195173
Lemvig,2006,165457
Lolland,2006,146057
Lyngby-Taarbæk,2006,224145
Læsø,2006,155523
Mariagerfjord,2006,160886
Middelfart,2006,169978
Morsø,2006,154168
Norddjurs,2006,156513
Nordfyns,2006,159631
Nyborg,2006,159766
Næstved,2006,166650
Odder,2006,176075
Odense,2006,158000
Odsherred,2006,160442
Randers,2006,161043
Rebild,2006,168983
Ringkøbing-Skjern,2006,172308
Ringsted,2006,172900
Roskilde,2006,193899
Rudersdal,2006,285218
Rødovre,2006,170876
Samsø,2006,151644
Silkeborg,2006,179386
Skanderborg,2006,187682
Skive,2006,159993
Slagelse,2006,162088
Solrød,2006,208135
Sorø,2006,171131
Stevns,2006,175073
Struer,2006,163254
Svendborg,2006,160304
Syddjurs,2006,171048
Sønderborg,2006,161044
Thisted,2006,159949
Tårnby,2006,181010
Tønder,2006,157835
Vallensbæk,2006,203558
Varde,2006,166351
Vejen,2006,161810
Vejle,2006,176771
Vesthimmerlands,2006,156456
Viborg,2006,167208
Vordingborg,2006,159380
Ærø,2006,151732
Aabenraa,2007,166983
Aalborg,2007,166375
Aarhus,2007,174580
Albertslund,2007,164943
Allerød,2007,228249
Assens,2007,164289
Ballerup,2007,179957
Billund,2007,174708
Bornholm,2007,152750
Brøndby,2007,165536
Brønderslev,2007,160605
Copenhagen,2007,164751
Dragør,2007,221681
Egedal,2007,208161
Esbjerg,2007,170314
Faaborg-Midtfyn,2007,162317
Fanø,2007,192091
Favrskov,2007,179510
Faxe,2007,173724
Fredensborg,2007,213726
Fredericia,2007,173423
Frederiksberg,2007,195834
Frederikshavn,2007,164633
Frederikssund,2007,189038
Furesø,2007,226626
Gentofte,2007,301662
Gladsaxe,2007,186991
Glostrup,2007,181519
Greve,2007,207562
Gribskov,2007,195995
Guldborgsund,2007,159403
Haderslev,2007,166302
Halsnæs,2007,175756
Hedensted,2007,178520
Helsingør,2007,197517
Herlev,2007,178441
Herning,2007,173485
Hillerød,2007,200569
Hjørring,2007,160766
Holbæk,2007,175391
Holstebro,2007,175298
Horsens,2007,171357
Hvidovre,2007,175357
Høje-Taastrup,2007,179567
Hørsholm,2007,291323
Ikast-Brande,2007,174047
Ishøj,2007,165175
Jammerbugt,2007,162799
Kalundborg,2007,169468
Kerteminde,2007,171517
Kolding,2007,174979
Køge,2007,184362
Langeland,2007,151466
Lejre,2007,198041
Lemvig,2007,170353
Lolland,2007,147563
Lyngby-Taarbæk,2007,230635
Læsø,2007,158177
Mariagerfjord,2007,165453
Middelfart,2007,175315
Morsø,2007,153034
Norddjurs,2007,161731
Nordfyns,2007,160911
Nyborg,2007,163164
Næstved,2007,172441
Odder,2007,178910
Odense,2007,165455
Odsherred,2007,162555
Randers,2007,165695
Rebild,2007,171714
Ringkøbing-Skjern,2007,174267
Ringsted,2007,178779
Roskilde,2007,199957
Rudersdal,2007,287362
Rødovre,2007,175908
Samsø,2007,155237
Silkeborg,2007,183001
Skanderborg,2007,191337
Skive,2007,164777
Slagelse,2007,168166
Solrød,2007,217627
Sorø,2007,173512
Stevns,2007,179093
Struer,2007,166958
Svendborg,2007,167569
Syddjurs,2007,181701
Sønderborg,2007,163884
Thisted,2007,165314
Tårnby,2007,183218
Tønder,2007,161648
Vallensbæk,2007,204459
Varde,2007,171142
Vejen,2007,164204
Vejle,2007,180173
Vesthimmerlands,2007,160935
Viborg,2007,172524
Vordingborg,2007,163341
Ærø,2007,162993
Aabenraa,2008,166290
Aalborg,2008,167076
Aarhus,2008,172568
Albertslund,2008,169042
Allerød,2008,222414
Assens,2008,161082
Ballerup,2008,182901
Billund,2008,171198
Bornholm,2008,155300
Brøndby,2008,170314
Brønderslev,2008,152733
Copenhagen,2008,167519
Dragør,2008,220100
Egedal,2008,208794
Esbjerg,2008,172014
Faaborg-Midtfyn,2008,162912
Fanø,2008,189265
Favrskov,2008,179935
Faxe,2008,173413
Fredensborg,2008,210534
Fredericia,2008,173585
Frederiksberg,2008,194175
Frederikshavn,2008,162845
Frederikssund,2008,187939
Furesø,2008,222080
Gentofte,2008,275209
Gladsaxe,2008,189655
Glostrup,2008,184220
Greve,2008,204182
Gribskov,2008,191709
Guldborgsund,2008,160043
Haderslev,2008,163614
Halsnæs,2008,177756
Hedensted,2008,175190
Helsingør,2008,191679
Herlev,2008,182484
Herning,2008,170883
Hillerød,2008,200693
Hjørring,2008,159361
Holbæk,2008,174818
Holstebro,2008,170178
Horsens,2008,168107
Hvidovre,2008,178735
Høje-Taastrup,2008,182681
Hørsholm,2008,259812
Ikast-Brande,2008,168018
Ishøj,2008,167694
Jammerbugt,2008,159344
Kalundborg,2008,164757
Kerteminde,2008,167061
Kolding,2008,177514
Køge,2008,184889
Langeland,2008,150802
Lejre,2008,197298
Lemvig,2008,163870
Lolland,2008,150538
Lyngby-Taarbæk,2008,226855
Læsø,2008,151090
Mariagerfjord,2008,163464
Middelfart,2008,176057
Morsø,2008,154331
Norddjurs,2008,160051
Nordfyns,2008,159335
Nyborg,2008,165847
Næstved,2008,170481
Odder,2008,176608
Odense,2008,165768
Odsherred,2008,161163
Randers,2008,166411
Rebild,2008,168398
Ringkøbing-Skjern,2008,166940
Ringsted,2008,178548
Roskilde,2008,198139
Rudersdal,2008,266930
Rødovre,2008,180599
Samsø,2008,156316
Silkeborg,2008,181306
Skanderborg,2008,189378
Skive,2008,161995
Slagelse,2008,166615
Solrød,2008,210799
Sorø,2008,169675
Stevns,2008,182697
Struer,2008,170125
Svendborg,2008,170871
Syddjurs,2008,175894
Sønderborg,2008,165768
Thisted,2008,160951
Tårnby,2008,186265
Tønder,2008,154378
Vallensbæk,2008,203463
Varde,2008,165340
Vejen,2008,161476
Vejle,2008,179578
Vesthimmerlands,2008,156280
Viborg,2008,170433
Vordingborg,2008,161111
Ærø,2008,162933
Aabenraa,2009,167106
Aalborg,2009,171881
Aarhus,2009,177687
Albertslund,2009,172800
Allerød,2009,224741
Assens,2009,168406
Ballerup,2009,183351
Billund,2009,173384
Bornholm,2009,160093
Brøndby,2009,171557
Brønderslev,2009,161583
Copenhagen,2009,171951
Dragør,2009,217104
Egedal,2009,206649
Esbjerg,2009,175733
Faaborg-Midtfyn,2009,166716
Fanø,2009,197164
Favrskov,2009,183567
Faxe,2009,176047
Fredensborg,2009,208582
Fredericia,2009,178272
Frederiksberg,2009,199731
Frederikshavn,2009,168186
Frederikssund,2009,188638
Furesø,2009,221771
Gentofte,2009,274992
Gladsaxe,2009,191061
Glostrup,2009,187212
Greve,2009,198311
Gribskov,2009,189237
Guldborgsund,2009,164034
Haderslev,2009,170670
Halsnæs,2009,175875
Hedensted,2009,180127
Helsingør,2009,190185
Herlev,2009,185132
Herning,2009,174893
Hillerød,2009,199617
Hjørring,2009,163001
Holbæk,2009,179417
Holstebro,2009,173063
Horsens,2009,175684
Hvidovre,2009,179674
Høje-Taastrup,2009,184364
Hørsholm,2009,250958
Ikast-Brande,2009,169166
Ishøj,2009,167550
Jammerbugt,2009,165454
Kalundborg,2009,173131
Kerteminde,2009,173181
Kolding,2009,179153
Køge,2009,184560
Langeland,2009,152868
Lejre,2009,195820
Lemvig,2009,164417
Lolland,2009,156163
Lyngby-Taarbæk,2009,223304
Læsø,2009,155465
Mariagerfjord,2009,166503
Middelfart,2009,181640
Morsø,2009,156798
Norddjurs,2009,162946
Nordfyns,2009,163963
Nyborg,2009,171287
Næstved,2009,176156
Odder,2009,185073
Odense,2009,170798
Odsherred,2009,165045
Randers,2009,170049
Rebild,2009,176004
Ringkøbing-Skjern,2009,171904
Ringsted,2009,180589
Roskilde,2009,196563
Rudersdal,2009,254810
Rødovre,2009,179581
Samsø,2009,163034
Silkeborg,2009,187638
Skanderborg,2009,194101
Skive,2009,167319
Slagelse,2009,172499
Solrød,2009,201043
Sorø,2009,179265
Stevns,2009,179812
Struer,2009,171382
Svendborg,2009,174462
Syddjurs,2009,177203
Sønderborg,2009,156977
Thisted,2009,162535
Tårnby,2009,189340
Tønder,2009,157264
Vallensbæk,2009,204412
Varde,2009,168515
Vejen,2009,164464
Vejle,2009,183456
Vesthimmerlands,2009,159386
Viborg,2009,176363
Vordingborg,2009,165494
Ærø,2009,164857
Aabenraa,2010,181280
Aalborg,2010,184804
Aarhus,2010,192946
Albertslund,2010,183831
Allerød,2010,251802
Assens,2010,181933
Ballerup,2010,197401
Billund,2010,190905
Bornholm,2010,173759
Brøndby,2010,182312
Brønderslev,2010,176238
Copenhagen,2010,184281
Dragør,2010,242929
Egedal,2010,228868
Esbjerg,2010,189600
Faaborg-Midtfyn,2010,179305
Fanø,2010,210107
Favrskov,2010,200651
Faxe,2010,190429
Fredensborg,2010,232064
Fredericia,2010,191988
Frederiksberg,2010,219475
Frederikshavn,2010,181012
Frederikssund,2010,202635
Furesø,2010,248168
Gentofte,2010,321327
Gladsaxe,2010,207801
Glostrup,2010,201063
Greve,2010,216897
Gribskov,2010,208448
Guldborgsund,2010,176177
Haderslev,2010,181337
Halsnæs,2010,189494
Hedensted,2010,193808
Helsingør,2010,208852
Herlev,2010,199259
Herning,2010,190683
Hillerød,2010,220042
Hjørring,2010,176671
